1.00000,0.35518,0.35284,0.34543,0.42168,0.37854,0.36757,0.35311,0.33178,0.53455,0.37262,0.53736,0.33214,0.30681,0.54875,0.34716,0.32632,0.32191,0.39130,0.38224,0.70208,0.29478,0.32175,0.70013,0.64228,0.33795,0.37208,0.57661,0.45800,0.44979,0.44268,0.31674,0.45708,0.44005,0.35978,0.35696,0.37588,0.33816,0.34055,0.34001,0.35817,0.36523,0.33163,0.37004,0.31639,0.56173,0.60881,0.55074,0.39714,0.33232,0.40897,0.71442,0.55714,0.34043,0.35680,0.30608,0.35909,0.37191,0.42674,0.64835,0.33448,0.66209,0.38390,0.28041,0.63582,0.52454,0.34989,0.54075,0.36070,0.32043,0.61922,0.33002,0.43340,0.29426,0.41837,0.39064,0.58010,0.70362,0.32072,0.44068,0.35717,0.38029,0.34147,0.41060,0.32705,0.77821,0.35244,0.70595,0.37148,0.72499,0.33552,0.35233,0.53894,0.37907,0.39583,0.32644,0.35560,0.35031,0.35237,0.35082,0.34925,0.34423,0.42599,0.68465,0.35052,0.38502,0.36169,0.31561,0.42744,0.34498,0.51983,0.65853,0.31404,0.30587,0.39770,0.62296,0.40570,0.36858,0.30096,0.34862,0.67184,0.32724,0.32317,0.37961,0.36942,0.60986,0.37523,0.35406,0.57323,0.35485,0.33846,0.33656,0.24019,0.31542,0.32143,0.60255,0.33098,0.41520,0.47321,0.44237,0.30496,0.35143,0.33223,0.43701,0.55939,0.33216,0.32765,0.42463,0.36891,0.32458,0.40809,0.34603,0.37810,0.41096,0.33821,0.41421,0.38728,0.37636,0.51051,0.34656,0.34184,0.60036,0.39176,0.46895,0.36503,0.32580,0.36962,0.32885,0.30981,0.55256,0.30860,0.31706,0.32884,0.51065,0.34863,0.35288,0.33797,0.40929,0.35760,0.44029,0.61764,0.56342,0.28343,0.53886,0.59114,0.36406,0.69673,0.32621,0.40893,0.38610,0.38772,0.43171,0.39142,0.42379,0.35841,0.34511,0.37673,0.48766,0.39777,0.34923,0.34753,0.40744,0.19369,0.35611,0.57428,0.34912,0.75897,0.58588,0.36165,0.62068,0.63484,0.33496,0.33715,0.37643,0.34052,0.37384
0.35518,1.00000,0.98984,0.98503,0.42681,0.46202,0.98937,0.97554,0.85505,0.46614,0.29053,0.17936,0.97399,0.96525,0.19446,0.98899,0.99656,0.99401,0.40455,0.97254,0.20759,0.97210,0.90012,0.17006,0.15804,0.97330,0.95693,0.25264,0.61075,0.69730,0.66499,0.98197,0.25408,0.27439,0.96420,0.24822,0.94747,0.98788,0.96131,0.94570,0.99057,0.83953,0.94122,0.93917,0.97473,0.14400,0.21414,0.22901,0.21705,0.19919,0.87069,0.34736,0.23693,0.94825,0.98185,0.94648,0.91552,0.91230,0.27820,0.22701,0.99786,0.20740,0.91915,0.26430,0.17812,0.66875,0.95482,0.19407,0.97228,0.98553,0.15703,0.98763,0.95225,0.98108,0.83531,0.40125,0.66589,0.19041,0.95979,0.70819,0.95384,0.30566,0.99508,0.44286,0.98993,0.24645,0.97497,0.17975,0.50271,0.20823,0.99505,0.96817,0.17500,0.91804,0.26783,0.97814,0.92457,0.42514,0.94199,0.99610,0.98242,0.94796,0.74225,0.17932,0.98756,0.76371,0.86451,0.98413,0.63431,0.98218,0.36894,0.20192,0.99139,0.97608,0.54039,0.22703,0.49990,0.59182,0.92808,0.98753,0.21193,0.98976,0.99363,0.89676,0.92923,0.19484,0.95009,0.99779,0.13382,0.95030,0.97882,0.97241,0.80559,0.96835,0.98736,0.20502,0.99278,0.50372,0.54453,0.70682,0.97234,0.99388,0.95648,0.24555,0.20365,0.94059,0.81036,0.45135,0.77531,0.96136,0.31989,0.98452,0.98441,0.77364,0.95737,0.26036,0.92099,0.92486,0.24705,0.95169,0.93705,0.32146,0.74168,0.29855,0.88585,0.91179,0.50783,0.99170,0.98058,0.28202,0.92865,0.98316,0.98021,0.38497,0.98224,0.97838,0.97911,0.83045,0.96868,0.35747,0.22960,0.21700,0.94811,0.65715,0.17062,0.95809,0.16778,0.98052,0.96783,0.84878,0.94630,0.93477,0.90605,0.88753,0.94328,0.99359,0.92784,0.87046,0.93643,0.99550,0.97406,0.64405,0.26353,0.97245,0.12085,0.99197,0.20682,0.15043,0.84184,0.29361,0.16988,0.98219,0.95682,0.94514,0.98194,0.97338
0.35284,0.98984,1.00000,0.99093,0.44938,0.47695,0.98795,0.97362,0.83668,0.46847,0.29040,0.16896,0.97367,0.96535,0.19456,0.98427,0.98867,0.99032,0.41984,0.98236,0.20941,0.96396,0.89003,0.17460,0.15564,0.96987,0.96255,0.25641,0.63986,0.71110,0.68590,0.97722,0.26886,0.27723,0.97881,0.25157,0.94787,0.98455,0.95621,0.95502,0.98854,0.81665,0.94940,0.95813,0.96805,0.17512,0.20142,0.24763,0.23326,0.18662,0.89827,0.35581,0.21749,0.96225,0.98348,0.94824,0.92077,0.89942,0.27335,0.23115,0.98890,0.19614,0.90911,0.28273,0.17025,0.68290,0.95487,0.19656,0.96404,0.98878,0.15212,0.98610,0.95677,0.97476,0.85066,0.41956,0.67751,0.17590,0.95782,0.71684,0.95509,0.30410,0.99470,0.45405,0.98436,0.25413,0.98211,0.16984,0.51676,0.22183,0.98615,0.96220,0.21190,0.93939,0.25718,0.97964,0.91902,0.42862,0.93532,0.99011,0.97639,0.95488,0.76672,0.18402,0.98838,0.79639,0.87414,0.98343,0.64559,0.98554,0.37940,0.18608,0.98220,0.98229,0.55220,0.21378,0.51263,0.60772,0.91829,0.98595,0.20847,0.98034,0.99147,0.87894,0.93798,0.21558,0.95795,0.98937,0.14122,0.94519,0.98679,0.97620,0.79913,0.96625,0.98617,0.21242,0.99370,0.52405,0.55236,0.72755,0.96611,0.99101,0.95294,0.22946,0.19834,0.93525,0.79892,0.46412,0.79753,0.95286,0.35492,0.99338,0.98707,0.77803,0.95914,0.27449,0.94092,0.91820,0.25400,0.95674,0.93779,0.30699,0.76263,0.30439,0.87532,0.92785,0.53460,0.98828,0.97850,0.29705,0.93841,0.97953,0.98217,0.40346,0.97601,0.98641,0.97220,0.83851,0.98254,0.37553,0.24827,0.19853,0.94624,0.66326,0.18001,0.94998,0.18083,0.97965,0.97206,0.86925,0.94680,0.93033,0.90946,0.86861,0.94940,0.99240,0.95447,0.86915,0.94464,0.99527,0.96173,0.65882,0.26946,0.96292,0.11480,0.98928,0.19410,0.13694,0.83099,0.30964,0.16932,0.97859,0.94898,0.96823,0.98004,0.98024
0.34543,0.98503,0.99093,1.00000,0.46179,0.51729,0.99193,0.98668,0.87018,0.46776,0.31011,0.17375,0.98595,0.94330,0.20734,0.97195,0.97984,0.98336,0.43566,0.98983,0.19608,0.97756,0.92052,0.16669,0.15631,0.95305,0.94701,0.26398,0.66612,0.71997,0.70961,0.96073,0.26199,0.30157,0.97824,0.27839,0.96719,0.97010,0.93446,0.97349,0.97703,0.85578,0.94461,0.97236,0.98137,0.16628,0.18116,0.24043,0.22875,0.19782,0.91188,0.35047,0.23259,0.96437,0.99082,0.93396,0.94710,0.92881,0.27777,0.22811,0.98162,0.19716,0.93430,0.27962,0.17713,0.70104,0.97312,0.21343,0.97811,0.99217,0.15693,0.97834,0.96853,0.98103,0.85851,0.42991,0.67849,0.16076,0.93860,0.71711,0.97294,0.34277,0.99291,0.48356,0.97037,0.24984,0.98021,0.16348,0.55187,0.19590,0.98634,0.94356,0.19396,0.95663,0.25340,0.96327,0.94376,0.44963,0.95801,0.99073,0.98630,0.97461,0.80502,0.17384,0.98803,0.82315,0.90849,0.98988,0.67823,0.99189,0.37932,0.18523,0.98248,0.97462,0.59607,0.21035,0.55199,0.64745,0.92655,0.97881,0.20401,0.97657,0.98049,0.90950,0.92215,0.22513,0.97684,0.98067,0.11852,0.92097,0.97726,0.98130,0.82624,0.94680,0.98097,0.21299,0.99374,0.56070,0.52620,0.72034,0.94433,0.97966,0.96997,0.23301,0.15119,0.92003,0.81501,0.47729,0.83110,0.93960,0.33954,0.98458,0.99433,0.77761,0.94045,0.27299,0.94575,0.94403,0.25498,0.93980,0.91341,0.28620,0.78934,0.32879,0.90822,0.95138,0.57585,0.99113,0.98905,0.30939,0.95646,0.98378,0.96579,0.39001,0.96037,0.99250,0.95364,0.84540,0.99067,0.38347,0.23306,0.19927,0.92494,0.66581,0.17760,0.92994,0.17542,0.96557,0.98107,0.90017,0.96793,0.94829,0.92834,0.89579,0.93278,0.99063,0.96180,0.88569,0.96705,0.99084,0.95437,0.69481,0.29152,0.97673,0.10891,0.98369,0.17783,0.12593,0.86856,0.28629,0.16199,0.98710,0.92784,0.97739,0.98606,0.98881
0.42168,0.42681,0.44938,0.46179,1.00000,0.89121,0.45859,0.47506,0.44271,0.73452,0.85919,0.39650,0.47428,0.38441,0.53653,0.41516,0.41565,0.42097,0.88263,0.48596,0.31233,0.43148,0.47401,0.56088,0.45264,0.39360,0.42712,0.70961,0.88119,0.83355,0.84210,0.38588,0.76677,0.78254,0.49473,0.80496,0.46201,0.42990,0.40261,0.45271,0.42718,0.48751,0.40979,0.54969,0.43692,0.56270,0.16099,0.64388,0.68182,0.29955,0.58560,0.69385,0.19297,0.52016,0.45147,0.39286,0.47988,0.50871,0.18160,0.60131,0.41404,0.25723,0.46849,0.78983,0.50487,0.75783,0.46160,0.44153,0.46383,0.45410,0.47359,0.43493,0.53189,0.38834,0.69358,0.89074,0.77222,0.39262,0.41390,0.60237,0.46694,0.86174,0.43653,0.92288,0.39475,0.49757,0.47546,0.33102,0.87328,0.27847,0.42716,0.39112,0.59870,0.59404,0.18326,0.39727,0.45247,0.89287,0.46596,0.45102,0.42087,0.46060,0.52996,0.33127,0.46258,0.79104,0.50686,0.44786,0.83915,0.46812,0.76287,0.26735,0.42935,0.41834,0.83485,0.18171,0.86443,0.71800,0.29961,0.42824,0.37952,0.39556,0.40522,0.44332,0.44036,0.59132,0.49664,0.42021,0.45084,0.39773,0.42745,0.46654,0.22204,0.38470,0.42984,0.65290,0.45698,0.88271,0.67963,0.70469,0.38050,0.43874,0.44921,0.13178,0.35816,0.39848,0.26246,0.86335,0.67918,0.40022,0.80220,0.45008,0.47461,0.49905,0.42824,0.79855,0.54302,0.51491,0.71316,0.43052,0.38718,0.53788,0.77138,0.81422,0.49827,0.46595,0.87137,0.45455,0.42519,0.77730,0.40380,0.40900,0.42284,0.60917,0.41567,0.48511,0.40427,0.64656,0.46141,0.82708,0.62981,0.15701,0.29754,0.68060,0.63371,0.41054,0.54191,0.37155,0.49947,0.64176,0.47477,0.50724,0.41260,0.54423,0.42673,0.42212,0.54689,0.58833,0.49411,0.44618,0.41306,0.76890,0.82223,0.43391,0.50594,0.45282,0.17396,0.38538,0.52990,0.54798,0.53752,0.43874,0.39847,0.53444,0.43349,0.47443
0.37854,0.46202,0.47695,0.51729,0.89121,1.00000,0.51445,0.54404,0.55185,0.70351,0.78636,0.37876,0.54653,0.37453,0.53427,0.44129,0.44331,0.44309,0.84433,0.54617,0.26918,0.51109,0.57508,0.50354,0.43527,0.38218,0.40246,0.64320,0.89102,0.85466,0.86296,0.38148,0.65273,0.78268,0.51184,0.76993,0.56389,0.43886,0.37305,0.54209,0.43435,0.62512,0.43057,0.63205,0.50958,0.45663,0.10322,0.60126,0.61907,0.20122,0.62737,0.64053,0.17900,0.54073,0.50660,0.37826,0.58197,0.59545,0.09146,0.55295,0.44297,0.22821,0.58534,0.64153,0.46878,0.78019,0.54760,0.39764,0.53694,0.50785,0.45782,0.45578,0.57929,0.45814,0.71997,0.84202,0.77747,0.31240,0.38259,0.53042,0.55357,0.88722,0.48291,0.92835,0.39733,0.43887,0.49577,0.26557,0.89379,0.22168,0.47621,0.37093,0.50782,0.66724,0.11664,0.39341,0.55150,0.82851,0.55655,0.49974,0.48843,0.55296,0.62652,0.25003,0.49766,0.85641,0.62639,0.52244,0.94766,0.53112,0.66596,0.24910,0.47640,0.45298,0.96921,0.13599,0.98054,0.88250,0.35046,0.44550,0.32644,0.42400,0.42556,0.55761,0.39475,0.53124,0.58132,0.44824,0.38024,0.35065,0.44261,0.51498,0.31791,0.36656,0.46162,0.54641,0.50283,0.96770,0.50019,0.62655,0.36621,0.45712,0.53778,0.06936,0.29136,0.36817,0.32026,0.84080,0.82194,0.38736,0.68812,0.46228,0.53657,0.49229,0.40531,0.73092,0.54866,0.58918,0.59321,0.40274,0.33967,0.40960,0.85558,0.81641,0.60011,0.57268,0.97312,0.51059,0.50155,0.79787,0.51122,0.43930,0.41765,0.59413,0.41133,0.54884,0.39321,0.66694,0.53131,0.83970,0.59331,0.09843,0.28807,0.70049,0.60902,0.37401,0.49189,0.39846,0.54754,0.76556,0.56270,0.56217,0.49720,0.63555,0.38569,0.47328,0.58436,0.63996,0.58819,0.47572,0.41877,0.88367,0.61301,0.51151,0.43659,0.47077,0.11430,0.39124,0.65327,0.48166,0.48938,0.49347,0.36507,0.59611,0.50337,0.54286
0.36757,0.98937,0.98795,0.99193,0.45859,0.51445,1.00000,0.99385,0.88284,0.46091,0.31343,0.19692,0.98903,0.93592,0.21985,0.96954,0.98157,0.98342,0.43785,0.98686,0.22608,0.98619,0.94004,0.17716,0.16887,0.95213,0.93930,0.26978,0.65672,0.72208,0.69603,0.95651,0.27805,0.30658,0.96492,0.27169,0.97626,0.96734,0.93029,0.97494,0.97560,0.88493,0.93419,0.96595,0.98994,0.16983,0.22976,0.24478,0.24965,0.21971,0.89362,0.34452,0.25266,0.95088,0.99463,0.92882,0.95546,0.94731,0.30148,0.23864,0.98457,0.22243,0.94997,0.29329,0.18922,0.69262,0.98054,0.21431,0.98722,0.99216,0.17818,0.97816,0.97745,0.97827,0.85005,0.43020,0.67923,0.19210,0.93260,0.70225,0.97757,0.33653,0.99456,0.48249,0.96867,0.25612,0.97583,0.18007,0.54286,0.21764,0.99348,0.94284,0.19890,0.95359,0.29041,0.95584,0.95935,0.45160,0.97186,0.99492,0.99348,0.97655,0.79981,0.18748,0.99048,0.80921,0.91425,0.99365,0.67921,0.99121,0.37311,0.21505,0.98728,0.96712,0.59424,0.24170,0.55601,0.64216,0.92945,0.97598,0.22185,0.98147,0.97975,0.93152,0.91220,0.22745,0.97576,0.98419,0.13570,0.91885,0.97024,0.98057,0.82351,0.93799,0.97867,0.22217,0.99100,0.55716,0.53867,0.68814,0.94228,0.97820,0.98134,0.26201,0.20575,0.92096,0.81824,0.47382,0.83369,0.94295,0.33652,0.98078,0.99470,0.78869,0.93072,0.28717,0.92653,0.95890,0.26625,0.93413,0.90734,0.30757,0.79123,0.33208,0.93015,0.95008,0.56931,0.99483,0.99201,0.31271,0.95660,0.98680,0.95897,0.38703,0.95688,0.99141,0.95218,0.83547,0.98658,0.39611,0.24921,0.23519,0.91559,0.66704,0.19085,0.93112,0.18001,0.96208,0.98065,0.89850,0.97688,0.95884,0.92989,0.91959,0.91947,0.99303,0.94739,0.89459,0.96964,0.98989,0.96470,0.68905,0.28222,0.98486,0.12754,0.98774,0.21701,0.14862,0.89349,0.30906,0.18507,0.99223,0.92749,0.96790,0.98834,0.98628
0.35311,0.97554,0.97362,0.98668,0.47506,0.54404,0.99385,1.00000,0.90064,0.44585,0.33475,0.19770,0.99356,0.90946,0.22144,0.94805,0.96348,0.97005,0.46335,0.98397,0.21554,0.99190,0.96546,0.17618,0.16022,0.93125,0.91780,0.28808,0.68053,0.73726,0.71725,0.93244,0.28438,0.32638,0.95612,0.29504,0.98618,0.94477,0.90299,0.98577,0.95628,0.91506,0.91961,0.97304,0.99507,0.17044,0.22222,0.24449,0.25791,0.21063,0.89430,0.32924,0.23725,0.94640,0.99492,0.91296,0.97388,0.96954,0.28892,0.24514,0.96916,0.21585,0.96531,0.30145,0.19360,0.70650,0.98968,0.21841,0.99137,0.98813,0.17556,0.96285,0.97979,0.97674,0.84914,0.44903,0.67489,0.17751,0.91101,0.68762,0.98754,0.36116,0.98467,0.51351,0.94726,0.25061,0.96851,0.16243,0.57497,0.20122,0.98652,0.91735,0.19895,0.96317,0.26498,0.93272,0.97716,0.47540,0.98760,0.98736,0.99322,0.98649,0.82738,0.17536,0.98292,0.82589,0.94173,0.99310,0.70056,0.98965,0.36469,0.20223,0.97915,0.95241,0.62390,0.23382,0.58734,0.66454,0.92954,0.96141,0.21761,0.97072,0.96094,0.95259,0.89367,0.22198,0.98347,0.96640,0.12626,0.89020,0.95514,0.97891,0.83024,0.91099,0.96815,0.22434,0.98129,0.58308,0.51707,0.67618,0.91494,0.95713,0.99262,0.25352,0.18674,0.90322,0.82252,0.49812,0.85919,0.92688,0.34198,0.96605,0.99188,0.78767,0.90507,0.30187,0.92395,0.97912,0.26900,0.91531,0.87877,0.27534,0.81419,0.35070,0.95677,0.96491,0.60211,0.98931,0.99370,0.32385,0.96529,0.98307,0.93640,0.37257,0.93204,0.98768,0.92766,0.83831,0.98368,0.41025,0.24907,0.22528,0.88769,0.66534,0.19575,0.90682,0.17802,0.93782,0.97744,0.91615,0.98732,0.96685,0.93338,0.93900,0.89741,0.98202,0.94708,0.90582,0.98143,0.97818,0.95255,0.71622,0.31315,0.98728,0.12953,0.97529,0.20368,0.14135,0.92578,0.29938,0.18262,0.99198,0.90152,0.96694,0.98153,0.98611
0.33178,0.85505,0.83668,0.87018,0.44271,0.55185,0.88284,0.90064,1.00000,0.43668,0.39420,0.21500,0.91484,0.76108,0.25122,0.80793,0.83855,0.84364,0.47224,0.87938,0.21165,0.91180,0.91921,0.20572,0.18316,0.79319,0.78424,0.31053,0.64377,0.71045,0.72370,0.79685,0.30331,0.41354,0.81891,0.37207,0.91038,0.81712,0.77078,0.89283,0.81619,0.91192,0.81953,0.87289,0.90455,0.18278,0.12372,0.23965,0.32392,0.18372,0.86385,0.36656,0.19785,0.84658,0.88522,0.78175,0.90508,0.92622,0.12705,0.27113,0.85102,0.16544,0.93951,0.32622,0.17796,0.72749,0.90530,0.25429,0.93061,0.86208,0.19812,0.83366,0.87962,0.89304,0.79274,0.46760,0.67002,0.18173,0.77258,0.67876,0.92460,0.43064,0.86761,0.54082,0.81587,0.24936,0.83718,0.13821,0.54129,0.12392,0.87538,0.79063,0.17275,0.87412,0.22164,0.79027,0.91766,0.49049,0.91678,0.87218,0.90131,0.91481,0.83350,0.13293,0.86068,0.76166,0.89079,0.88728,0.67441,0.89554,0.42375,0.17551,0.87167,0.83412,0.61400,0.13274,0.60059,0.63690,0.87097,0.83311,0.17513,0.85669,0.82069,0.94613,0.74857,0.24062,0.89264,0.83809,0.08235,0.75695,0.81440,0.86117,0.82125,0.77445,0.84567,0.24223,0.85614,0.59357,0.34286,0.61048,0.77867,0.82400,0.90923,0.16665,0.16492,0.77698,0.87123,0.49407,0.82707,0.81189,0.32169,0.82021,0.87795,0.72672,0.76788,0.35989,0.79316,0.91897,0.29420,0.77235,0.73639,0.26693,0.79315,0.42140,0.91268,0.88883,0.59675,0.88333,0.88292,0.37768,0.90018,0.87640,0.79504,0.33813,0.80626,0.87130,0.79196,0.84506,0.87675,0.45100,0.27252,0.08281,0.75671,0.61795,0.22496,0.78266,0.16149,0.82554,0.89188,0.83744,0.90358,0.92477,0.90955,0.92518,0.75381,0.86383,0.80701,0.90512,0.90035,0.85677,0.84452,0.70739,0.34393,0.92538,0.17143,0.85548,0.13352,0.16993,0.90853,0.31328,0.22059,0.89920,0.77855,0.82460,0.88952,0.89021
0.53455,0.46614,0.46847,0.46776,0.73452,0.70351,0.46091,0.44585,0.43668,1.00000,0.62993,0.38173,0.45333,0.45692,0.57816,0.48651,0.46144,0.45683,0.72556,0.47924,0.37576,0.41171,0.39028,0.57319,0.45197,0.45333,0.49101,0.64930,0.70109,0.70936,0.74688,0.44740,0.64098,0.58064,0.50582,0.58543,0.44536,0.49006,0.48907,0.41945,0.47369,0.41066,0.46058,0.52154,0.41582,0.53854,0.16057,0.60582,0.56848,0.17381,0.54382,0.80504,0.20742,0.52926,0.43725,0.43760,0.41432,0.43082,0.07828,0.62146,0.46156,0.31501,0.42821,0.60639,0.41438,0.68980,0.44175,0.32082,0.45726,0.44561,0.39916,0.45803,0.48354,0.43164,0.64173,0.70258,0.79836,0.43715,0.47283,0.56270,0.45026,0.64738,0.45768,0.73543,0.45329,0.55109,0.47733,0.47035,0.73582,0.33689,0.44637,0.47192,0.59625,0.52854,0.09930,0.44989,0.39871,0.70171,0.42927,0.47093,0.42459,0.42748,0.41465,0.41032,0.46601,0.66974,0.41491,0.44584,0.74403,0.47553,0.78369,0.32249,0.45028,0.46520,0.70916,0.17561,0.69586,0.62680,0.30756,0.46515,0.37641,0.43603,0.44789,0.40507,0.48509,0.52902,0.45975,0.47021,0.51779,0.47651,0.47186,0.46387,0.22233,0.46468,0.46289,0.59055,0.47019,0.73225,0.53961,0.74507,0.45093,0.48711,0.42122,0.05622,0.36861,0.44775,0.31149,0.73712,0.54541,0.44917,0.64095,0.45947,0.47213,0.40289,0.49132,0.57945,0.54763,0.44513,0.65789,0.48368,0.46887,0.66195,0.62248,0.61868,0.41122,0.40559,0.70037,0.46528,0.42619,0.61631,0.37047,0.40548,0.48773,0.61957,0.48888,0.47885,0.47597,0.61368,0.45128,0.67980,0.53463,0.10475,0.40333,0.67556,0.63451,0.48292,0.53993,0.43807,0.49560,0.58132,0.43837,0.48175,0.41188,0.48940,0.49233,0.44687,0.52732,0.56410,0.45315,0.47001,0.44730,0.74532,0.50237,0.44782,0.54019,0.46747,0.24935,0.48477,0.42662,0.53386,0.53832,0.42406,0.47542,0.50664,0.45189,0.47398
